datetime,RAM,arch,bits,brand,count,cpuinfo_version,family,flags,hz_actual,hz_actual_raw,hz_advertised,hz_advertised_raw,instancetype,l3_cache_size,model,python_version,raw_arch_string,region,runtime,stepping,timezone,vendor_id,l1_data_cache_size,l1_instruction_cache_size,l2_cache_size,extended_model,l2_cache_associativity,l2_cache_line_size,extended_family
2019-05-28 06:48:39,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,21.429418325424194,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 06:49:02,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,21.145157337188717,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:49:24,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,32.63200306892395,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:49:57,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,22.41111469268799,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:50:20,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,21.7404305934906,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 06:50:43,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,21.834214448928837,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 06:51:06,15,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,8,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.2xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,21.846699237823486,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:58:30,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,13.511703729629517,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:58:45,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,13.658555269241333,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 06:59:00,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,13.743375539779663,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 06:59:15,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,13.94751787185669,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:59:29,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,13.899101972579956,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 06:59:44,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,14.003365278244019,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 06:59:59,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,14.20575499534607,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 07:00:14,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,14.1515793800354,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 07:00:28,31,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,16,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.4xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,14.091203451156616,4,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
2019-05-28 07:06:24,70,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,36,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'arch_perfmon', 'avx', 'avx2', 'avx512cd', 'avx512f', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'monitor', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.9xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,11.152028560638428,3,UTC,GenuineIntel,32 KB,32 KB,1024 KB,,,,
2019-05-28 07:06:37,70,X86_64,64,Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz,36,"[5, 0, 0]",6,"['3dnowprefetch', 'abm', 'adx', 'aes', 'aperfmperf', 'apic', 'arat', 'arch_perfmon', 'avx', 'avx2', 'avx512bw', 'avx512cd', 'avx512dq', 'avx512f', 'avx512vl', 'bmi1', 'bmi2', 'clflush', 'clflushopt', 'clwb', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'hle', 'ht', 'hypervisor', 'ida', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'monitor', 'movbe', 'mpx', 'msr', 'mtrr', 'nonstop_tsc', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pku', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdseed', 'rdtscp', 'rep_good', 'rtm', 'sep', 'smap', 'smep', 'ss', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_adjust', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xgetbv1', 'xsave', 'xsavec', 'xsaveopt', 'xtopology']",3.0000 GHz,"[3000000000, 0]",3.0000 GHz,"[3000000000, 0]",c5.9xlarge,25344 KB,85,3.6.5.final.0 (64 bit),x86_64,us-east-1,11.302817583084106,3,UTC,GenuineIntel,32 KB,32 KB,1024 KB,5.0,0x100,6.0,
